text,hate label,hashtags,source,user_created,user_friends,user_favourites,is_retweet
defund the satanic torture programs defund the frggn war death and destruction budgets then after plz defund eve,0,['BlackLivesMatter'],Twitter for Android,18-05-2016 22:47,1702,14212,False
he is a parrothead blm portlandprotest,0,['BlackLivesMatter'],Twitter for iPhone,26-09-2013 15:13,254,38418,False
tonight people are marching through north portland and chanting when black lives are under attack what do we do stand,0,['BlackLivesMatter'],Twitter for iPhone,09-03-2019 20:26,501,240,False
new portland district attorney mike schmidt 77 vote and sometimes it took some property damage it took more,0,"['MeToo', 'BLM']",Twitter for Android,08-02-2014 02:22,1072,112617,False
a biden burger for blm other people of color,0,['BlackLivesMatter'],Twitter for Android,05-11-2013 20:15,6289,45779,False
26 police officers were injured at blm protest in london but reporte,0,['BLM'],Twitter for iPhone,24-06-2015 10:57,904,2821,False
bet successfully came through 1million is real and good bbnaija2020 bbnajia,0,['BlackLivesMatter'],Twitter Web App,16-05-2020 14:39,751,3043,False
please and spread this i still have blm shirts left in my etsy shop which need to go before i move out for uni a,0,"['HBDMaheshBabu', 'TwitterBestFandom', 'BlackLivesMatter']",Twitter for Android,17-07-2020 13:19,9,563,False
still amazes me how so many people posted the and then stayed silent no links for petitions no donation site,0,['BlackLivesMatter'],Twitter for Android,21-04-2015 21:16,853,1366,False
3 shady dudes with a hall pass portlandprotests blacklivesmatter,0,"['BreonnaTaylor', 'ElijahMcClain', 'GeorgeFloyd', 'DefundThePolice', 'BlackLivesMatter']",Twitter for iPhone,14-08-2015 00:33,291,15365,False
thanks for the mondaymotivation boost king i am in great company with these dedicated resisters following all,0,['Black'],Twitter for iPhone,14-05-2017 07:57,232,11965,False
ferguson cops just attacked the protesters while they were literally sitting at the park doing absolutely nothing f,0,['BlackLivesMatter'],Twitter for iPhone,27-01-2020 15:53,1135,6015,False
please stop playing your ads on my device i find them disgusting and i hate them thank you blm defundthepolice,0,['BlackLivesMatter'],Twitter for Android,17-05-2019 21:00,855,86031,False
flash forward 4 years to the current day and time and you will observe that stevi is infact still hot if not 1000,0,['BlackLivesMatter'],Twitter for Android,17-11-2009 18:42,2168,10368,False
on sat actor brunocandé was shot dead in the street in lisbon in the middle of the day in what clearly looks to ha,0,['BlackLivesMatter'],Twitter for iPhone,13-09-2012 02:00,3308,14919,False
this one hurts my heart especially man rest in peace fr blacklivesmatter,0,['BlackLivesMatter'],Twitter Web App,01-05-2009 01:39,4614,81312,False
it is not just a slogan it is a lifestyle a way of life it is what we do at tshirts masks,0,"['Bobmarley', 'Africa', 'Ghana', 'Jamaica', 'blackexcellence', 'independence']",Twitter for iPhone,12-02-2009 15:51,1088,35979,False
how can anybody do this to someone else fairly sure someone somewhere knows something the fact it is in the,0,['BlackLivesMatter'],Twitter for iPhone,25-10-2018 14:54,1270,136078,False
because their lives mattered blm georgefloyd,0,['BlackLivesMatter'],Twitter for iPhone,25-08-2017 05:48,6320,65905,False
pdxprotest blm thread,0,"['BlackLivesMatter', 'BTS', 'btsfanart', 'BTSV']",Twitter Web App,13-03-2020 04:58,2038,6891,False
blacklivesmatter gymjordanknew vote blue to end the nightmare,0,"['BlackLivesMatter', 'BLM', 'BurnLootMurder', 'Chicago', 'ChicagoScanner', 'ChicagoRiots']",Twitter Web App,25-03-2020 22:01,2225,9102,False
the editor of vogue racially profiled at work ffs i had a us uni fellowship in 2015 stayed in a wealthy area i re,0,['BlackLivesMatter'],Twitter Web App,13-07-2018 19:45,1979,14302,False
thejamsession wcw wednesdayvibes wednesdaywisdom wednesdaythoughts wednesdaymotivation finepeoplefromkenya,0,['ChicagoRiots'],Twitter for iPhone,25-05-2016 19:18,4988,6655,False
there is no such thing as a black panther there are leopards and melanistic leopards or correctly just panthers,0,['BlackLivesMatter'],Twitter for iPad,07-03-2009 02:36,5926,470519,False
we stand in solidaritywithportland noplatformforracists fuckthefeds fuck12 acab antifascist everydayantifascist,0,"['ChicagoRiots', 'COVID']",Twitter for Android,31-05-2020 14:52,51,284,False
thejamsession wcw wednesdayvibes wednesdaywisdom wednesdaythoughts wednesdaymotivation finepeoplefromkenya,0,['BlackLivesMatter'],Twitter for Android,09-03-2017 03:55,69,414,False
derrick ingram a blacklivesmatter protester with the group warriors in the garden livestreamed on instagram doze,0,"['MeToo', 'BLM']",Twitter for Android,02-04-2009 18:06,4760,39459,False
discusses civil disobedience in protests within the uk is there a place for it within the blacklivesmatter movement,0,"['BLM', 'looting', 'Chicago', 'downtown']",Twitter for iPhone,21-01-2010 17:16,236,2865,False
pritipatel her band of racist band of seig heil tories still have not been held to account for the gre,0,['BlackLivesMatter'],Twitter for Android,08-07-2020 00:20,28,4647,False
say their name blm justiceforbreonnataylor blacklivesmatter equality,0,['BlackLivesMatter'],Twitter for iPhone,23-01-2017 20:04,1861,35649,False
,0,"['Chicago', 'ChicagoRiots', 'BLM']",Twitter for Android,25-12-2012 17:50,3693,42857,False
donation commission of suit adora to match my suit catra to support blacklivesmatter please also consider donating ador,0,['Bollywood'],Twitter for Android,29-06-2019 15:18,679,46143,False
south korea worried about their image and reputation as if they do not fuck up everyday its interesting how these mfs get,0,['BlackLivesMatter'],Twitter for iPad,13-12-2008 00:36,4898,78507,False
or inspiring teacher explaining the real meaning of the blm movement it would be fantastic if all lives mattered but a,0,"['BlackLivesMatter', 'BlackIsKing', 'chicagoriots', 'CHICAGOScanner']",Twitter for iPhone,27-05-2014 01:35,558,674,False
confederate monument taken down in mcdonough square a gentleman being interviewed stated he felt police were the,0,['BLM'],Twitter for iPhone,11-05-2009 00:31,610,6145,False
blm wallofmoms portlandprotests our young people will not yield they will organize and take this movement beyo,0,['blacklivesmatter'],Twitter for iPhone,27-07-2009 17:03,382,4509,False
little rock civil service commission we demand the permanent dismissal of charles starks from the lrpd sign the,0,"['MeToo', 'BLM']",Twitter for iPad,24-06-2017 13:34,755,45741,False
why as a white northern englishman do i support blacklivesmatter i was invigorated when i watched georgefloyd ex,0,['BlackLivesMatter'],Twitter for iPad,15-01-2018 20:51,1121,533,False
clayton kershaw on blm and what he is learned and what he is going to do responsibility and education are key goblue,0,['BlackLivesMatter'],Twitter for iPhone,25-08-2017 05:48,6320,65905,False
3 we are recruiting students to help with running the inaugural indigenous law reform and advocacy competition th,0,['BlackLivesMatter'],Twitter for Android,03-07-2016 03:01,32701,176765,False
however when they jumped out the officer began shooting wtf cops are now shooting at unarmed 9 year olds,0,"['Bobmarley', 'Africa', 'Ghana', 'Jamaica', 'blackexcellence']",Twitter for iPhone,16-06-2017 13:57,1169,987,False
in case you forgot blacklivesmatter blm,0,['BlackLivesMatter'],Twitter for iPhone,23-03-2019 02:55,988,31319,False
thank you to all 195 people who gave up their time to record make them hear you from ragtime in memory of,0,['BlackLivesMatter'],Twitter Web App,01-06-2020 01:34,325,6786,False
so much for blm s antifa protest in minden nv their measly little group of out of towners was massively outnumbere,0,['BlackLivesMatter'],Twitter for iPhone,12-05-2009 11:46,793,2480,False
let us talk white privilege in lgbtqia fandoms and how poc ships get less respect and less support from fans to help sustai,0,"['sugarbaby', 'blm']",Twitter Web App,14-07-2020 12:25,0,0,False
icymi the 3rd indigenous death in custody in wa in 6 weeks bau continues auspol blacklivesmatter,0,"['BlackLivesMattters', 'BLM']",Twitter for iPhone,08-06-2020 21:42,127,1721,False
all of this for 1 non violent protest organizer because he alledgedly screamed into a bullhorn and hurt an officers ears,0,['BlackLivesMatter'],Twitter for Android,05-06-2013 17:07,7941,109465,False
really baseball how about you cover blm looting magmile,0,['BlackLivesMatter'],Twitter for Android,08-08-2020 16:12,6,127,False
despite the having been alerted hours ago to using a picture of kano when owen jones was writing about w,0,['BlackLivesMatter'],Twitter Web App,11-03-2012 22:53,300,103310,False
have a look at the concept the global reset dr vernon coleman describes this concept what it looks like to me agenda21 w,0,['BlackLivesMatter'],Twitter for iPhone,30-06-2014 23:02,9855,142601,False
yes enough of this blacklivesmatter used as propagande by hooligans,0,['BlackLivesMatter'],Twitter for Android,24-11-2011 11:36,2144,67090,False
police return fire with what looks like smoke canisters and impact rounds blacklivesmatter protest pdx portland,0,['BlackLivesMatter'],Twitter Web App,20-08-2018 07:27,2893,17522,False
just found some new shoes while fighting for racial equality blacklivesmatter,0,"['HBDMaheshBabu', 'TwitterBestFandom']",Twitter Web App,08-07-2020 12:29,78,26,False
friendly fire by the dhs portland portlandprotest pdxprotest blacklivesmatter,0,['BlackLivesMatter'],Twitter for Android,08-08-2020 16:12,6,127,False
jul 29 06 58 the nightmare will end in 97 days only if you vote cases 4 498 475 deaths 152 3,0,['BlackLivesMatter'],Twitter for iPhone,30-06-2014 23:02,9855,142601,False
thejamsession freshair wcw wednesdayvibes wednesdaywisdom wednesdaythoughts wednesdaymotivation,0,"['BlackLivesMatter', 'AllLivesMatter']",Twitter Web App,17-10-2019 08:33,1267,19471,False
grave action realfamily realsupport philanthropist movies stayhome skits memphis,0,"['BidenPledgesAllegianceToUS', 'Trump2020', 'blm', 'TrumpSupporters', 'Biden', 'SaveTheChildren']",Twitter for iPhone,27-12-2011 21:24,225,262,False
saw some powerful leadership today in hollywood their energy and message flowed through thousands of people who were peacef,0,"['SinkEngland', 'JusticeForGrenfell']",Twitter for Android,27-03-2010 22:39,2683,28129,False
and in 50 yrs what has changed there is a white supremacist in the wh the killing of gf is just another modern day l,0,['BlackLivesMatter'],Twitter Web App,12-07-2019 05:04,3749,8500,False
i think he is saying help get me out of here blm bidenlovesminors,0,"['PoliceBrutality', 'BlackLivesMatter', 'Chicago', 'DefundThePolice', 'Covid_19']",Twitter for iPhone,11-05-2019 17:07,86,814,False
repost from blexitamerica blacklivesmatter is trying to destroy america and in the process they are destroying,0,"['GenocideInSouthernCameroons', 'GenocideInSouthernCameroons']",Twitter Web App,17-07-2020 15:19,201,4264,False
it took 80 years a ding bat for president and a pandemic with some social injustices to get an apology blm justiceforbreonnataylor,0,['BlackLivesMatter'],Twitter for iPhone,25-09-2019 11:15,333,893,False
ignitionboyzclub wcw wednesdayvibes wednesdaywisdom wednesdaythoughts wednesdaymotivation,0,['BlackLivesMatter'],Twitter for iPhone,23-02-2011 15:16,3746,129194,False
65 days and still waiting for justiceforgeorgefloyd,0,['BlackLivesMatter'],Twitter Web App,03-02-2011 21:06,599,3174,False
democrats have never changed they just changed their costumes morningjoe cnn foxnews antifa portland blm,0,['BlackLivesMatter'],Twitter Web App,01-04-2009 19:14,2661,89691,False
the ancestors are not playing blacklivesmatter karma,0,"['MeToo', 'BLM']",Twitter for Android,16-09-2010 12:18,426,9775,False
solidarity with a quick scroll through twitter and the levels of racism and abuse she experiences is sickening blm,0,['BlackLivesMatter'],Twitter Web App,16-09-2015 15:24,6539,154741,False
today this family was again targeted by a racist neighbor my family and community members showed up to chalk uplifti,0,['BlackLivesMatter'],Twitter for iPhone,08-03-2017 20:50,15943,419210,False
since blm is slowly fading away from my tl and my other social media s here is a thread petitions you can sign blacklives,0,['blm'],Twitter Web App,31-07-2020 08:19,185,147,False
call to action they need number for the counter protest blacklivesmatter blm dumptrump2020 noroomforracist nfac http,0,['BlackLivesMatter'],Twitter Web App,06-10-2012 13:46,150,20919,False
trump whines nobodylikesme as 150 000 people are dead because he did nothing to combat the trumpvirus he pushes,0,"['FACTS', 'BLM']",Twitter for Android,12-09-2019 18:10,7774,24762,False
intotheunkown what will the new week hold in store do you have a business or project that requires funding link,0,['BlackLivesMatter'],Twitter for iPhone,30-06-2014 23:02,9855,142601,False
support black lives read black authors buy from black businesses listen to watch black performances learn and t,0,['BlackLivesMatter'],Twitter Web App,30-11-2015 19:39,4953,49101,False
