Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
942,3,0,1,2,2,uppers loving the show this morning Chris is directing the conversation beautifully Make the teabaggers talk
943,3,0,2,1,1,
944,3,1,2,0,1,
945,3,0,3,0,1,wcw all the bad bitches
946,3,0,3,0,1,
947,3,0,3,0,1,wrongfilmquotes everytime I come in the kitchen you in the kitchen in the goddamn refrigerator Eatin up all the pussy
948,3,0,3,0,1,xfactorau sick of guys who sing like pussies Where are the rock type men
949,3,0,3,0,1,youaremoreattractive if you a real bitch
950,3,0,3,0,1,100 bid to go on a date with Zack Morris oh that dreamy son of a bitch
951,3,0,3,0,1,3 bud Lites and 4 well shots at the bar tn plus I am giving away a trip to Las Vegas So if you are not a cunt come visit me at Bourbon St
952,3,0,3,0,1,60 torch down the drain because either I was to high and lost it or one of my niggas finessed that hoe fuckkkkk ittt
953,3,0,0,3,2,Killer line Josh Smith dropped a killer trash talk line on Kenneth
954,3,0,3,0,1,A piece of pussy
955,3,0,3,0,1,I love salad RT Anyway fuck you hoes eat a salad
956,3,0,0,3,2,plus Sheryl crow
957,3,0,3,0,1,Every bitch n my passenger seat I dun fucked at least one time
958,3,0,0,3,2,its true that the early bird gets the worm first
959,3,0,2,1,1,dirty whore I love you but you a hoe but I love you Jesus is watching
960,3,0,3,0,1,This hoe got a school shirt on sucking dick
961,6,1,5,0,1,A lotta fck niggas on this here Twitter Really be talking like bitches
962,3,1,2,0,1,These bitches started shooting at my party Fuck New Orleans
963,3,0,3,0,1,bitches giving back rubs
964,3,1,2,0,1,never been a coon grew up with bokoo coons though but never was 1 I did some coon shit though
965,3,1,2,0,1,Nigga was smashing his hoe had his hoe paying for a condo and he still with her Yep Fucboy
966,6,0,6,0,1,GuiltyPleasure watching niggers fight on YouTubeVineIG
967,3,0,3,0,1,Do not like me Have a with the rest of the bitches waiting for me to give a fuck
968,3,1,2,0,1,I would rather be called nigger than a uncle tom or a mark
969,3,0,3,0,1,RT Bet you all bitches was deaf to MC Lytes words about being treated like a queen huh
971,3,0,1,2,2,
973,3,0,3,0,1,RT Onea you all btches gon end up dead over a screen shot thinkn that sht funnyare not too many niccas gon laugh at that b
974,3,0,2,1,1,congrats you have turned a hoe into a housewife do not get shitty when your guys start singing they hit it first ButThatsNoneOfMyBusiness
975,3,0,3,0,1,got you are bitch tip toeing on my marble floors
976,3,1,2,0,1,omg just thinccin of you makes me laugh we use to STAY talking shit in 3rd period you cute you my bitch
977,3,0,3,0,1,
978,3,0,3,0,1,OMG LIL B FOLLOWED ME YASSSS bitch he follow everybody shut yo ass up
979,3,0,2,1,1,hop off hoe Come on
980,3,0,3,0,1,lmao my nigga Let us go half on a weed brownie we will be laughing hard as hell in senior seminar
981,3,0,3,0,1,if you are not a ho get up out my trap hooouseee
982,3,0,3,0,1,ugh bitch I love you that A S S your just simply FLAWLESS I remember when you cute a peice of your hair hella short
983,3,0,3,0,1,pussy ride dick like she a Jamaican
984,3,0,3,0,1,on the pussy
985,3,0,3,0,1,
986,3,0,3,0,1,
987,3,0,3,0,1,is the most important thing All this temporary bullshit and lies is fa the birds Kill that
988,3,2,1,0,0,Racist all month Fuck you honkey
989,3,0,3,0,1,Gucci b having me on my rude shit Lol that is not nice that bitch are not worth a quarter
990,3,1,2,0,1,Mimi too old to be covering her titties during sex bitch you childish
991,3,2,1,0,0,LMFAO If you watching porn beating off yo homie text you it show his name in the banner you are a faggot
992,3,0,3,0,1,bruh these hoes got to be stupid
993,3,0,3,0,1,SOMEBODY GOING TO DIE there is a bitch on NJT setting up a lean as we tweet
994,3,0,3,0,1,You all have boring sex Nope I lick the side of my bitch face when I am hittin it from the back
995,3,1,2,0,1,Of course cooders nudes are trash She lives in the DMV what did you expect
996,3,0,3,0,1,My stomach in pain like a mufucka This the nigga that is rating bitches 310
997,3,0,3,0,1,
998,3,2,1,0,0,
999,3,0,0,3,2,
1000,3,0,0,3,2,mike calls me tbird
1001,3,1,2,0,1,niggas sending screenshots of me to they bitches like stop texting cuh
1002,3,0,3,0,1,this white bitch think she miley cyrus
1003,3,0,3,0,1,i seen a thot ass bitch in some high top whites
1004,3,1,2,0,1,Nicca got to team full of worsum hoes
1005,6,0,6,0,1,this hoe just DMd me sayin never give up in your dreamsfuckin fortune cookie ass hoe fuck out my DMs
1006,3,1,2,0,1,
1007,3,0,3,0,1,RT bitch i know you got games on your phone
1008,3,0,3,0,1,bitch my lrt
1009,3,0,3,0,1,burnt pussy lips
1010,3,2,1,0,0,i just said that My TL got to chill with this pretty face challenge foolishness you all hoes agg
1011,3,0,3,0,1,nah if you round me you do Molly Only bitches with no nigga do Mollies
1012,3,1,2,0,1,played that nigga smh bitches are so shady oh my god
1013,3,0,3,0,1,No bitch go away tu puta madre
1014,6,0,6,0,1,
1015,3,0,3,0,1,I hate you Cyrus ho is a rookie slut getting the cash after the date nope nope nope
1016,3,0,3,0,1,when you are trying to relax but your pussy is shooting out light beams
1017,3,0,3,0,1,Murda out here sucking bitches howDhow
1018,3,0,3,0,1,bitch if you are the hobbit you need to let me know right now
1019,3,0,2,1,1,these folks so bad I am just here to talk trash
1020,6,0,6,0,1,
1021,3,1,2,0,1,smh bitch sellin her ass
1022,3,0,3,0,1,That pussy is just i am going to assume she just had a baby likethe day before
1023,3,1,2,0,1,you a faggot if you eat pork chops
1024,3,0,3,0,1,McNair had brisket sizzlin on the grill when his side hoe laid the Uzi game down
1025,3,1,2,0,1,RT Mexican bitches shaped like silly puddy
1026,3,1,2,0,1,RT You a hoe if ya grandma got a tattoo
1027,3,0,3,0,1,RT cheap hair cheap dresses cheap shoes tacky ass little bitches
1029,3,2,1,0,0,RT Them 1st 48 Charlotte goon niccas gon Fkkk around and burn Bank Of America stadium down
1030,3,0,3,0,1,My fucking god bruh the birds from southridge are in front of my house
1031,3,0,3,0,1,I have to explore the pussy out there
1032,3,0,3,0,1,Lmfao WTF kind of pussy my mom think I got buying this shit
1033,6,0,5,1,1,Hood hoes love Harrell football team
1034,3,0,3,0,1,bucket Trash All you bitches is my SONS
1035,3,0,3,0,1,RT I hate when people get on my bad side because I honestly do not like to act like a bitch
1036,3,0,3,0,1,On a leash RT Just pussy
1037,3,0,1,2,2,we snap chatted for one night lol But you are cute Snapchat me back nig
1038,3,0,3,0,1,your my BFFL I love you ya funcy bitch I went Fixing To be faded shaded on ya C Day WEDEMGIRLZ
1039,3,0,3,0,1,yep donttryme bitch bitchmode testme Truth trust
1040,3,0,0,3,2,i guess ill just trash this drawing because of roster changes
1041,3,0,3,0,1,
1042,3,1,2,0,1,Still cannot see what niggers see in them white hoes do not do this everrrrrr
1043,3,0,0,3,2,my nerves are being worked cos of my monkey
1044,3,0,3,0,1,RT so many pretty bitches coming to my birthday dinner
1045,3,1,2,0,1,RT niggers Before any moves are made my black ass must take a nap
1046,3,0,3,0,1,Every week them hoes partying I see them hoes in every city partying for an event
1047,3,0,3,0,1,RT ACTRIST YOU bitches tripping smh
1048,3,0,3,0,1,you have been a good as friend to me glad I got your honkie ass Let us fuck shit up this year
1049,3,0,3,0,1,I hate ya bitch ass
1050,3,0,3,0,1,So the new wave is bitches wearing mini shovels on their hand
1051,3,0,3,0,1,
1052,3,0,0,3,2,
1053,3,0,3,0,1,bitches they get bat or sumn ak voice
1054,3,0,3,0,1,damn roaches got dicks n pussy to be doing this lol
1055,3,0,3,0,1,swear to God bitch I am bouta delete my twitter account
1056,3,0,2,1,1,My Co worker talking about what is my twitter name Oh no hoe you could never screen shot me to the boss
1057,3,0,3,0,1,
1058,3,1,2,0,1,this fucking bitch Rachel needs to die please
1059,3,0,3,0,1,ugly bitches get no love
1060,3,0,3,0,1,I be thinkin Errbody want to give me some pussy
1061,3,0,3,0,1,Yass bitch Yass Too soon
1062,3,0,3,0,1,When you wake up to bae being a hoe on the TL
1063,3,0,3,0,1,But wait if he got a ole lady and still quenching yo girl is he a unfaithful water fountain for hoes
1064,3,0,3,0,1,You all be tweakin wit that WCE shit Are not no way in hell you like that bitch every single day
1065,3,0,3,0,1,Welp The prettier bitch usually loses lol this Is science
1066,3,1,2,0,1,Niggaz get free pussy off of bounce beats alone
1067,3,0,2,1,1,Foh IDGT Good pussy do not neva get tired
1068,3,0,3,0,1,I swear Niggas use to step one foot off the bus and bitches would be like NEXTTTT
1069,3,0,3,0,1,Bae go text your hoes Me
1070,3,0,3,0,1,Brees been trash since this
1071,6,1,0,5,2,At work i am going to real Uncle Tom
1072,3,0,3,0,1,Nope Thts not wht it says here I am not a hoe I am a people person
1073,3,0,3,0,1,that bitch is from Moreno Valley
1074,3,2,1,0,0,They recruited buku fags in here a warehouse is no place for them
1075,6,0,5,1,1,I think all dem hoes on LAHHH regular my co worker was messing with Omarion bm
1076,6,0,6,0,1,these hoes selfish
1077,3,0,3,0,1,Niccas you all need lives money pussy hobbies or sum guidance Bunch of Petty miserable dick n a booty ass Boys
1078,3,0,3,0,1,Every girl got a wcw and fake gay til it is time to eat sum pussy But I am not me lol
1079,3,1,2,0,1,Oh this bitch Midy must be crazy
1080,3,0,2,1,1,
1081,3,1,2,0,1,can you all females let this sink in for min Moment of silence to get you all bitches thinking right
1082,3,0,2,1,1,this vodka be having all the hoes bent over
1083,3,0,3,0,1,You all excited about that strip mall being built in Louisiana and Claiborne That bitch gone be in fiya
1084,3,0,3,0,1,Do not do them with my girl lol So when you all in threesomes does your girl eat the pussy too
1085,3,0,3,0,1,Real Men eat pussy
1086,3,0,3,0,1,RT I do not want my man txtn tlkn lookin yet alone speakin to you hoes I am not insecure at ALL you all hoes CANNOT BE Trusted
1087,3,0,2,1,1,RT It amazes me how niggas can fuck w EVERY bitch but when a nigga try to talk to his bitch he want to cry about it I need answers
1088,3,0,3,0,1,you a little genius man i need you for a class so you can help a nig out but you cool af man
1089,3,0,2,1,1,
1090,3,0,0,3,2,lbum de fotos csitaly TS3Fairy Tail Satan Soul Mirajane Strauss made with The Sims 3 Happy
1091,3,2,0,1,0,lbum de fotos gaywrites In the Making a project by and for queer students at Harvard highlights the
1092,3,0,0,3,2,Chillin With My Homie Or What s Left Of Him British Rapper Turned ISIS Jihadi Poses With Severed Head tcot
1093,3,1,2,0,1,When people refer to their girlfriend as their bitch I know how it sounds but it is how we mean it lol
1095,3,0,3,0,1,Fuck east st john and all they fans familys friends Shut yo bitch ass up
1096,3,0,3,0,1,Had to unfollow that bitch thot bitch got me fired from Sonic she must have tweeted
1097,3,0,3,0,1,My brother is a bitch pussy faggot etc you just like getting beat up do not you
1098,3,0,3,0,1,If you got paid 2million dollars to eat a nugget of shit would you eat it Smash that bitch
1099,3,0,3,0,1,Lol bitch funny i was over you from the min i tossed your ass to the curb
1100,3,0,3,0,1,a bitch is all ears My mama told me not to talk to bitches so jk
1101,3,0,3,0,1,Bad breath are not cute not even if you a so called bad bitch and it is usually because by a shitty attitude unk are not ever lied
1102,3,0,3,0,1,
1103,3,0,2,1,1,no more chunky nugs for you he does not even hook it up like that
1104,3,0,3,0,1,Aye nigga who tryna freestyle You trash though lol
1105,3,0,3,0,1,Saw a homeless man sleeping in a box surrounded by bubble wrap Must be his new alarm system You are not even FUNNY bitch
1106,3,0,3,0,1,This bitch is looking dumber and dumber by the minute
1107,3,0,3,0,1,Even though Trunks was one of the main characters Dragon Ball GT was lowkey weak weak Nothing lowkey about it Shit was trash
1108,3,0,3,0,1,omg you all should see this bag of weed dog this bitch like a 3 fasho lmfaooooo
1109,3,0,3,0,1,98 of women were sluts freshman year of college Let these hoes be great
1110,3,0,3,0,1,Woaaaahh that coat though lol nigga too warm in that hoe
1111,3,0,0,3,2,Truth about any distance for all you love birds out there
1112,3,0,0,3,2,Frogger best game ever only cuz You suck at flappy bird
1113,3,0,3,0,1,Lmao Dylan just got called a pussy by Mr O himself takes skill
1114,3,1,2,0,1,So you still rather have trash ass Geno Smith than Alex You sick man YOU still cannot tell Alex sucks You blind man
1115,3,0,0,3,2,Orton is trash idc he are not been playing Trashlex Smith only sat out Kaep took his spot
1116,3,0,3,0,1,Watch Prust tries to hit Hank during break play pussy attempt by a pussy mtlhockey
1117,3,0,0,3,2,Adderall had me killing two birds with one stone
1118,9,1,8,0,1,
1119,3,0,3,0,1,Fuck the cowboys My birthday in two days hoe
1120,3,1,2,0,1,Some of you all hoes nasty you all find out you all sharing or shared dick with a dirty ass female and still fuck the nigga
1121,4,3,1,0,0,This is awkward you fag wonder who is awesome tank that is
1122,3,0,2,1,1,Been watching madea plays every night singing ass bitches
1123,3,0,3,0,1,ion want to hear it then hoes faker than Momma Dees teeth
1124,3,1,2,0,1,Are not that a bitch
1125,3,0,3,0,1,I Want You To Be Pussy Whipped I am yours
1126,3,0,0,3,2,Wtf is flappy bird are you kidding me
1127,3,0,3,0,1,Bro like I really enjoy like eating pussy from the back It makes it more nasty I like nasty haha you like eating ass 2
1128,3,1,2,0,1,Say Something is the one Drake song I have to listen to when I am in my feelings fag
1129,3,0,3,0,1,Every female owns a thong If she wear thongs she a hoe lol both facts
1130,3,0,3,0,1,I cannot stop being a lil bitch
1131,3,1,2,0,1,Another Jersey fail what a cunt No pics needed Animal Dem coloreds be wack
1132,3,0,0,3,2,Yankees Michael Pineda in his next start
1133,3,0,2,1,1,is this flappy bird shit a joke or on the real though
1134,3,0,3,0,1,Did I just start crying bitch
1135,3,0,3,0,1,I hate girls who get drunk do not turn into hoes fvckin waste of alcohol
1136,3,0,3,0,1,Shout out to my momma cuz she did not raise no hoe
1137,3,1,0,2,2,I am a mud shark because I have black friends Makes perfect sense idiotic
1138,3,0,0,3,2,An itsy bitsy teeny weeny yellow pockadot bikini Polk Ashton Polk
1139,3,0,2,1,1,Yes Iam single I do not mess or talk to anyone no hoes just me
1141,3,0,0,3,2,just got a new fish it is albino and I named him shaquita yee bahaha
1142,3,0,3,0,1,My Anaconda Do not My Anaconda Do not My Anaconda Do not Want None Unless You Got GOALS Hun Smh White Ass niggah
1143,3,0,3,0,1,I wish i had my dad in my life but the bitch ass nigga still think i am not his child LMFAOOOO but damn that is sad cuh
1144,3,0,3,0,1,Hoes really do b birds man this new to you
1145,3,0,3,0,1,
1146,3,0,3,0,1,
1147,3,0,3,0,1,BeatTheHabs NYR pussy
1148,3,0,3,0,1,SMDH Eagles fans You a bitch Hey Giants fans Victor Cruz is over Dance to that Hey watch it
1149,3,0,3,0,1,because i look great bitch fuck you mean
1150,3,0,3,0,1,I am suppose to eat yo booty bitch wym
1151,3,0,3,0,1,I cannot remember all the girls I have smashed On God hoe shit Not technically it takes
1152,3,0,2,1,1,I cried like a bitch after my first breakup Never loved again lol
1153,3,0,1,2,2,Michael Pineda hides pine taron his neck fact that the Yankees cheat Go Red Sox Boston
1154,3,0,3,0,1,Chad Jordan in this bitch I am crying
1155,3,0,3,0,1,Grandmas always b asking you Do you have a girlfriend NoI got hoes tf you mean real shit
1156,3,1,2,0,1,bruh i am telling you if she got zebra print bed sheets 910 she a hoe
1157,3,0,3,0,1,I have no hoes because yah nigga are not shit
1158,3,0,3,0,1,Bitches love throwing that irrelevant shade go sit lil bitch
1159,3,0,0,3,2,So they really deleted flappy bird from the App Store cus someone killed themselves over it foreal foreal
1160,3,0,3,0,1,
1161,9,1,8,0,1,I will beat the pussy up that is a hook right thur
1162,3,0,0,3,2,Rape Cannibalism You Will not Recognize The Original Versions Of These Fairy Tales man wtf
